,sid,word,occurrence
8505,6rZVy6FIG7lSJQMFXHo12z,brick,4
8506,6rZVy6FIG7lSJQMFXHo12z,life,4
8507,6rZVy6FIG7lSJQMFXHo12z,free,4
8508,6rZVy6FIG7lSJQMFXHo12z,heartbreak,3
8509,6rZVy6FIG7lSJQMFXHo12z,anthem,3
8510,6rZVy6FIG7lSJQMFXHo12z,sing,3
8511,4d1CG5ei1E2vGbvmgf5KKv,love,52
8512,4d1CG5ei1E2vGbvmgf5KKv,back,9
8513,4d1CG5ei1E2vGbvmgf5KKv,free,5
8514,4d1CG5ei1E2vGbvmgf5KKv,hand,5
8515,4d1CG5ei1E2vGbvmgf5KKv,dark,3
8516,4d1CG5ei1E2vGbvmgf5KKv,alive,3
8517,4d1CG5ei1E2vGbvmgf5KKv,leave,3
8518,4d1CG5ei1E2vGbvmgf5KKv,dead,3
8519,4d1CG5ei1E2vGbvmgf5KKv,glow,2
8520,4d1CG5ei1E2vGbvmgf5KKv,mark,2
8521,4d1CG5ei1E2vGbvmgf5KKv,permanent,2
8522,4d1CG5ei1E2vGbvmgf5KKv,show,1
8523,4d1CG5ei1E2vGbvmgf5KKv,ship,1
8524,4d1CG5ei1E2vGbvmgf5KKv,sink,1
8525,4d1CG5ei1E2vGbvmgf5KKv,grip,1
8526,3wmN11qXGL0HyPojvEE1D9,wish,31
8527,3wmN11qXGL0HyPojvEE1D9,know,8
8528,3wmN11qXGL0HyPojvEE1D9,make,6
8529,3wmN11qXGL0HyPojvEE1D9,mad,6
8530,3wmN11qXGL0HyPojvEE1D9,forget,4
8531,3wmN11qXGL0HyPojvEE1D9,live,4
8532,3wmN11qXGL0HyPojvEE1D9,back,4
8533,3wmN11qXGL0HyPojvEE1D9,long,4
8534,3wmN11qXGL0HyPojvEE1D9,love,4
8535,3wmN11qXGL0HyPojvEE1D9,phone,4
8536,3wmN11qXGL0HyPojvEE1D9,straight,3
8537,3wmN11qXGL0HyPojvEE1D9,window,2
8538,3wmN11qXGL0HyPojvEE1D9,hide,2
8539,3wmN11qXGL0HyPojvEE1D9,run,2
8540,3wmN11qXGL0HyPojvEE1D9,turn,2
8541,0BiqmkasE5FdrChwKfVp8X,goodbye,8
8542,0BiqmkasE5FdrChwKfVp8X,lot,6
8543,0BiqmkasE5FdrChwKfVp8X,live,3
8544,0BiqmkasE5FdrChwKfVp8X,big,3
8545,0BiqmkasE5FdrChwKfVp8X,meet,3
8546,0BiqmkasE5FdrChwKfVp8X,go,3
8547,0BiqmkasE5FdrChwKfVp8X,pine,3
8548,0BiqmkasE5FdrChwKfVp8X,time,3
8549,0BiqmkasE5FdrChwKfVp8X,short,3
8550,0BiqmkasE5FdrChwKfVp8X,sky,3
8551,0BiqmkasE5FdrChwKfVp8X,word,2
8552,0BiqmkasE5FdrChwKfVp8X,single,2
8553,0BiqmkasE5FdrChwKfVp8X,sadness,1
8554,0BiqmkasE5FdrChwKfVp8X,pray,1
8555,0BiqmkasE5FdrChwKfVp8X,low,1
8556,0Jlcvv8IykzHaSmj49uNW8,fun,3
8557,0Jlcvv8IykzHaSmj49uNW8,defense,3
8558,0Jlcvv8IykzHaSmj49uNW8,time,3
8559,0Jlcvv8IykzHaSmj49uNW8,shit,2
8560,0Jlcvv8IykzHaSmj49uNW8,guess,2
8561,0Jlcvv8IykzHaSmj49uNW8,leave,2
8562,0Jlcvv8IykzHaSmj49uNW8,wish,2
8563,0Jlcvv8IykzHaSmj49uNW8,pool,2
8564,0Jlcvv8IykzHaSmj49uNW8,penny,2
8565,0Jlcvv8IykzHaSmj49uNW8,toss,2
8566,0Jlcvv8IykzHaSmj49uNW8,twenty,2
8567,0Jlcvv8IykzHaSmj49uNW8,different,2
8568,0Jlcvv8IykzHaSmj49uNW8,roar,2
8569,0Jlcvv8IykzHaSmj49uNW8,make,2
8570,0Jlcvv8IykzHaSmj49uNW8,great,2
8571,5kiZGSxgqPdv6rbqL9THdd,dance,8
8572,5kiZGSxgqPdv6rbqL9THdd,high,6
8573,5kiZGSxgqPdv6rbqL9THdd,put,6
8574,5kiZGSxgqPdv6rbqL9THdd,infidelity,6
8575,5kiZGSxgqPdv6rbqL9THdd,keep,5
8576,5kiZGSxgqPdv6rbqL9THdd,count,5
8577,5kiZGSxgqPdv6rbqL9THdd,love,4
8578,5kiZGSxgqPdv6rbqL9THdd,dancing,4
8579,5kiZGSxgqPdv6rbqL9THdd,burn,3
8580,5kiZGSxgqPdv6rbqL9THdd,headphone,3
8581,5kiZGSxgqPdv6rbqL9THdd,tonight,3
8582,5kiZGSxgqPdv6rbqL9THdd,truth,3
8583,5kiZGSxgqPdv6rbqL9THdd,bent,3
8584,5kiZGSxgqPdv6rbqL9THdd,fence,3
8585,5kiZGSxgqPdv6rbqL9THdd,record,3
8586,6wAFvJPpTZVirBKGZ4EnMW,glitch,5
8587,6wAFvJPpTZVirBKGZ4EnMW,stitch,3
8588,6wAFvJPpTZVirBKGZ4EnMW,system,3
8589,6wAFvJPpTZVirBKGZ4EnMW,blood,3
8590,6wAFvJPpTZVirBKGZ4EnMW,starry,3
8591,6wAFvJPpTZVirBKGZ4EnMW,night,3
8592,6wAFvJPpTZVirBKGZ4EnMW,sorry,3
8593,6wAFvJPpTZVirBKGZ4EnMW,fastening,3
8594,6wAFvJPpTZVirBKGZ4EnMW,second,3
8595,6wAFvJPpTZVirBKGZ4EnMW,love,2
8596,6wAFvJPpTZVirBKGZ4EnMW,suppose,2
8597,6wAFvJPpTZVirBKGZ4EnMW,break,2
8598,6wAFvJPpTZVirBKGZ4EnMW,slight,1
8599,6wAFvJPpTZVirBKGZ4EnMW,moonlit,1
8600,6wAFvJPpTZVirBKGZ4EnMW,swift,1
8601,3z6XUommYDWPHeFhmhhT6j,love,9
8602,3z6XUommYDWPHeFhmhhT6j,hopin,8
8603,3z6XUommYDWPHeFhmhhT6j,bottle,6
8604,3z6XUommYDWPHeFhmhhT6j,message,5
8605,3z6XUommYDWPHeFhmhhT6j,night,4
8606,3z6XUommYDWPHeFhmhhT6j,sleep,4
8607,3z6XUommYDWPHeFhmhhT6j,reason,3
8608,3z6XUommYDWPHeFhmhhT6j,dream,3
8609,3z6XUommYDWPHeFhmhhT6j,reachin,2
8610,3z6XUommYDWPHeFhmhhT6j,standin,2
8611,3z6XUommYDWPHeFhmhhT6j,make,2
8612,3z6XUommYDWPHeFhmhhT6j,terrify,2
8613,3z6XUommYDWPHeFhmhhT6j,crowd,2
8614,3z6XUommYDWPHeFhmhhT6j,feelin,2
8615,3z6XUommYDWPHeFhmhhT6j,waitin,2
8616,3QF5RsWzK1lCvf2o2cY65P,find,10
8617,3QF5RsWzK1lCvf2o2cY65P,dear,7
8618,3QF5RsWzK1lCvf2o2cY65P,reader,7
8619,3QF5RsWzK1lCvf2o2cY65P,light,5
8620,3QF5RsWzK1lCvf2o2cY65P,guide,5
8621,3QF5RsWzK1lCvf2o2cY65P,fall,4
8622,3QF5RsWzK1lCvf2o2cY65P,advice,4
8623,3QF5RsWzK1lCvf2o2cY65P,darling,2
8624,3QF5RsWzK1lCvf2o2cY65P,know,2
8625,3QF5RsWzK1lCvf2o2cY65P,friend,2
8626,3QF5RsWzK1lCvf2o2cY65P,shine,2
8627,3QF5RsWzK1lCvf2o2cY65P,bright,2
8628,3QF5RsWzK1lCvf2o2cY65P,drink,1
8629,3QF5RsWzK1lCvf2o2cY65P,hand,1
8630,3QF5RsWzK1lCvf2o2cY65P,fourth,1
8631,5OndtwLGA9O6XHFcGm2H7r,wood,38
8632,5OndtwLGA9O6XHFcGm2H7r,clear,37
8633,5OndtwLGA9O6XHFcGm2H7r,remember,8
8634,5OndtwLGA9O6XHFcGm2H7r,fly,3
8635,5OndtwLGA9O6XHFcGm2H7r,fall,2
8636,5OndtwLGA9O6XHFcGm2H7r,decide,2
8637,5OndtwLGA9O6XHFcGm2H7r,discover,2
8638,5OndtwLGA9O6XHFcGm2H7r,back,2
8639,5OndtwLGA9O6XHFcGm2H7r,baby,2
8640,5OndtwLGA9O6XHFcGm2H7r,sun,2
8641,5OndtwLGA9O6XHFcGm2H7r,brake,1
8642,5OndtwLGA9O6XHFcGm2H7r,stitch,1
8643,5OndtwLGA9O6XHFcGm2H7r,room,1
8644,5OndtwLGA9O6XHFcGm2H7r,hit,1
8645,5OndtwLGA9O6XHFcGm2H7r,low,1
8646,4A2LfnduSTsE8u0ecYROxE,light,18
8647,4A2LfnduSTsE8u0ecYROxE,home,17
8648,4A2LfnduSTsE8u0ecYROxE,love,11
8649,4A2LfnduSTsE8u0ecYROxE,feel,6
8650,4A2LfnduSTsE8u0ecYROxE,hear,5
8651,4A2LfnduSTsE8u0ecYROxE,silence,4
8652,4A2LfnduSTsE8u0ecYROxE,fight,2
8653,4A2LfnduSTsE8u0ecYROxE,proof,2
8654,4A2LfnduSTsE8u0ecYROxE,talk,2
8655,4A2LfnduSTsE8u0ecYROxE,round,2
8656,4A2LfnduSTsE8u0ecYROxE,friend,1
8657,4A2LfnduSTsE8u0ecYROxE,pause,1
8658,4A2LfnduSTsE8u0ecYROxE,strange,1
8659,4A2LfnduSTsE8u0ecYROxE,low,1
8660,4A2LfnduSTsE8u0ecYROxE,night,1
8661,1MgV7FIyNxIG7WzMRJV5HC,stay,4
8662,1MgV7FIyNxIG7WzMRJV5HC,wish,4
8663,1MgV7FIyNxIG7WzMRJV5HC,tear,3
8664,1MgV7FIyNxIG7WzMRJV5HC,cursing,3
8665,1MgV7FIyNxIG7WzMRJV5HC,grace,3
8666,1MgV7FIyNxIG7WzMRJV5HC,gather,2
8667,1MgV7FIyNxIG7WzMRJV5HC,give,2
8668,1MgV7FIyNxIG7WzMRJV5HC,wake,2
8669,1MgV7FIyNxIG7WzMRJV5HC,kill,2
8670,1MgV7FIyNxIG7WzMRJV5HC,love,2
8671,1MgV7FIyNxIG7WzMRJV5HC,dead,2
8672,1MgV7FIyNxIG7WzMRJV5HC,make,2
8673,1MgV7FIyNxIG7WzMRJV5HC,day,2
8674,1MgV7FIyNxIG7WzMRJV5HC,fear,1
8675,1MgV7FIyNxIG7WzMRJV5HC,hear,1
8676,1q3RiD1tIWUpGsNFADMlvl,remember,9
8677,1q3RiD1tIWUpGsNFADMlvl,lose,3
8678,1q3RiD1tIWUpGsNFADMlvl,long,3
8679,1q3RiD1tIWUpGsNFADMlvl,bout,2
8680,1q3RiD1tIWUpGsNFADMlvl,wind,2
8681,1q3RiD1tIWUpGsNFADMlvl,run,2
8682,1q3RiD1tIWUpGsNFADMlvl,forget,2
8683,1q3RiD1tIWUpGsNFADMlvl,day,2
8684,1q3RiD1tIWUpGsNFADMlvl,piece,2
8685,1q3RiD1tIWUpGsNFADMlvl,stair,2
8686,1q3RiD1tIWUpGsNFADMlvl,walk,2
8687,1q3RiD1tIWUpGsNFADMlvl,hair,2
8688,1q3RiD1tIWUpGsNFADMlvl,night,2
8689,1q3RiD1tIWUpGsNFADMlvl,home,2
8690,1q3RiD1tIWUpGsNFADMlvl,leave,2
8691,12M5uqx0ZuwkpLp5rJim1a,walk,16
8692,12M5uqx0ZuwkpLp5rJim1a,street,11
8693,12M5uqx0ZuwkpLp5rJim1a,baby,6
8694,12M5uqx0ZuwkpLp5rJim1a,scream,5
8695,12M5uqx0ZuwkpLp5rJim1a,city,5
8696,12M5uqx0ZuwkpLp5rJim1a,away,3
8697,12M5uqx0ZuwkpLp5rJim1a,terrify,3
8698,12M5uqx0ZuwkpLp5rJim1a,mystify,3
8699,12M5uqx0ZuwkpLp5rJim1a,end,3
8700,12M5uqx0ZuwkpLp5rJim1a,hope,3
8701,12M5uqx0ZuwkpLp5rJim1a,heartbreak,2
8702,12M5uqx0ZuwkpLp5rJim1a,lead,2
8703,12M5uqx0ZuwkpLp5rJim1a,mend,2
8704,12M5uqx0ZuwkpLp5rJim1a,time,2
8705,12M5uqx0ZuwkpLp5rJim1a,hand,2
8706,6VsvKPJ4xjVNKpI8VVZ3SV,time,6
8707,6VsvKPJ4xjVNKpI8VVZ3SV,tie,4
8708,6VsvKPJ4xjVNKpI8VVZ3SV,string,4
8709,6VsvKPJ4xjVNKpI8VVZ3SV,invisible,3
8710,6VsvKPJ4xjVNKpI8VVZ3SV,give,3
8711,6VsvKPJ4xjVNKpI8VVZ3SV,pretty,3
8712,6VsvKPJ4xjVNKpI8VVZ3SV,clue,2
8713,6VsvKPJ4xjVNKpI8VVZ3SV,park,2
8714,6VsvKPJ4xjVNKpI8VVZ3SV,baby,2
8715,6VsvKPJ4xjVNKpI8VVZ3SV,trip,2
8716,6VsvKPJ4xjVNKpI8VVZ3SV,gold,2
8717,6VsvKPJ4xjVNKpI8VVZ3SV,axe,1
8718,6VsvKPJ4xjVNKpI8VVZ3SV,steel,1
8719,6VsvKPJ4xjVNKpI8VVZ3SV,cold,1
8720,6VsvKPJ4xjVNKpI8VVZ3SV,thread,1
8721,1gWRnZ52AK1ZUvpjjTteKf,wish,5
8722,1gWRnZ52AK1ZUvpjjTteKf,feel,4
8723,1gWRnZ52AK1ZUvpjjTteKf,hand,4
8724,1gWRnZ52AK1ZUvpjjTteKf,back,4
8725,1gWRnZ52AK1ZUvpjjTteKf,night,4
8726,1gWRnZ52AK1ZUvpjjTteKf,goodbye,3
8727,1gWRnZ52AK1ZUvpjjTteKf,middle,3
8728,1gWRnZ52AK1ZUvpjjTteKf,run,2
8729,1gWRnZ52AK1ZUvpjjTteKf,probably,2
8730,1gWRnZ52AK1ZUvpjjTteKf,ticket,1
8731,1gWRnZ52AK1ZUvpjjTteKf,low,1
8732,1gWRnZ52AK1ZUvpjjTteKf,hear,1
8733,1gWRnZ52AK1ZUvpjjTteKf,talk,1
8734,1gWRnZ52AK1ZUvpjjTteKf,push,1
8735,1gWRnZ52AK1ZUvpjjTteKf,love,1
8736,7dW84mWkdWE5a6lFWxJCBG,call,8
8737,7dW84mWkdWE5a6lFWxJCBG,real,5
8738,7dW84mWkdWE5a6lFWxJCBG,hometown,4
8739,7dW84mWkdWE5a6lFWxJCBG,lead,4
8740,7dW84mWkdWE5a6lFWxJCBG,write,4
8741,7dW84mWkdWE5a6lFWxJCBG,season,4
8742,7dW84mWkdWE5a6lFWxJCBG,weekend,4
8743,7dW84mWkdWE5a6lFWxJCBG,time,3
8744,7dW84mWkdWE5a6lFWxJCBG,babe,3
8745,7dW84mWkdWE5a6lFWxJCBG,smile,3
8746,7dW84mWkdWE5a6lFWxJCBG,leave,3
8747,7dW84mWkdWE5a6lFWxJCBG,fly,2
8748,7dW84mWkdWE5a6lFWxJCBG,mud,2
8749,7dW84mWkdWE5a6lFWxJCBG,truck,2
8750,7dW84mWkdWE5a6lFWxJCBG,tire,2
8751,1SymEzIT3H8UZfibCs3TYi,love,4
8752,1SymEzIT3H8UZfibCs3TYi,lose,4
8753,1SymEzIT3H8UZfibCs3TYi,afterglow,3
8754,1SymEzIT3H8UZfibCs3TYi,meet,3
8755,1SymEzIT3H8UZfibCs3TYi,sorry,3
8756,1SymEzIT3H8UZfibCs3TYi,mean,3
8757,1SymEzIT3H8UZfibCs3TYi,burn,3
8758,1SymEzIT3H8UZfibCs3TYi,head,3
8759,1SymEzIT3H8UZfibCs3TYi,break,3
8760,1SymEzIT3H8UZfibCs3TYi,low,2
8761,1SymEzIT3H8UZfibCs3TYi,blow,2
8762,1SymEzIT3H8UZfibCs3TYi,fight,2
8763,1SymEzIT3H8UZfibCs3TYi,siren,1
8764,1SymEzIT3H8UZfibCs3TYi,liveget,1
8765,1SymEzIT3H8UZfibCs3TYi,ticket,1
8766,4svZDCRz4cJoneBpjpx8DJ,feel,17
8767,4svZDCRz4cJoneBpjpx8DJ,light,14
8768,4svZDCRz4cJoneBpjpx8DJ,somethin,7
8769,4svZDCRz4cJoneBpjpx8DJ,fun,4
8770,4svZDCRz4cJoneBpjpx8DJ,comin,3
8771,4svZDCRz4cJoneBpjpx8DJ,world,3
8772,4svZDCRz4cJoneBpjpx8DJ,flame,2
8773,4svZDCRz4cJoneBpjpx8DJ,witch,2
8774,4svZDCRz4cJoneBpjpx8DJ,burn,2
8775,4svZDCRz4cJoneBpjpx8DJ,leave,2
8776,4svZDCRz4cJoneBpjpx8DJ,owe,2
8777,4svZDCRz4cJoneBpjpx8DJ,skin,2
8778,4svZDCRz4cJoneBpjpx8DJ,trust,2
8779,4svZDCRz4cJoneBpjpx8DJ,love,2
8780,4svZDCRz4cJoneBpjpx8DJ,work,2
8781,7DlZH8EiVDgQXNoj3dnyZC,bitch,15
8782,7DlZH8EiVDgQXNoj3dnyZC,put,7
8783,7DlZH8EiVDgQXNoj3dnyZC,rebel,6
8784,7DlZH8EiVDgQXNoj3dnyZC,settle,6
8785,7DlZH8EiVDgQXNoj3dnyZC,famous,6
8786,7DlZH8EiVDgQXNoj3dnyZC,instead,6
8787,7DlZH8EiVDgQXNoj3dnyZC,head,6
8788,7DlZH8EiVDgQXNoj3dnyZC,paint,6
8789,7DlZH8EiVDgQXNoj3dnyZC,town,6
8790,7DlZH8EiVDgQXNoj3dnyZC,lil,6
8791,7DlZH8EiVDgQXNoj3dnyZC,foot,6
8792,7DlZH8EiVDgQXNoj3dnyZC,pedal,6
8793,7DlZH8EiVDgQXNoj3dnyZC,lot,6
8794,7DlZH8EiVDgQXNoj3dnyZC,walk,3
8795,7DlZH8EiVDgQXNoj3dnyZC,time,3
8796,0JmnkIqdlnUzPaf8sqBRs3,high,10
8797,0JmnkIqdlnUzPaf8sqBRs3,kiss,6
8798,0JmnkIqdlnUzPaf8sqBRs3,tonight,6
8799,0JmnkIqdlnUzPaf8sqBRs3,ride,6
8800,0JmnkIqdlnUzPaf8sqBRs3,dolly,6
8801,0JmnkIqdlnUzPaf8sqBRs3,moonlight,4
8802,0JmnkIqdlnUzPaf8sqBRs3,higher,3
8803,0JmnkIqdlnUzPaf8sqBRs3,feel,3
8804,0JmnkIqdlnUzPaf8sqBRs3,put,3
8805,0JmnkIqdlnUzPaf8sqBRs3,find,2
8806,0JmnkIqdlnUzPaf8sqBRs3,free,2
8807,0JmnkIqdlnUzPaf8sqBRs3,moon,1
8808,0JmnkIqdlnUzPaf8sqBRs3,leave,1
8809,0JmnkIqdlnUzPaf8sqBRs3,mind,1
8810,0JmnkIqdlnUzPaf8sqBRs3,priority,1
8811,0cVyQfDyRnMJ0V3rjjdlU3,lil,12
8812,0cVyQfDyRnMJ0V3rjjdlU3,girl,11
8813,0cVyQfDyRnMJ0V3rjjdlU3,find,6
8814,0cVyQfDyRnMJ0V3rjjdlU3,somethin,6
8815,0cVyQfDyRnMJ0V3rjjdlU3,fresh,6
8816,0cVyQfDyRnMJ0V3rjjdlU3,shootin,3
8817,0cVyQfDyRnMJ0V3rjjdlU3,shoot,3
8818,0cVyQfDyRnMJ0V3rjjdlU3,hoot,3
8819,0cVyQfDyRnMJ0V3rjjdlU3,give,3
8820,0cVyQfDyRnMJ0V3rjjdlU3,baby,3
8821,0cVyQfDyRnMJ0V3rjjdlU3,love,2
8822,0cVyQfDyRnMJ0V3rjjdlU3,front,2
8823,0cVyQfDyRnMJ0V3rjjdlU3,back,2
8824,0cVyQfDyRnMJ0V3rjjdlU3,boo,2
8825,0cVyQfDyRnMJ0V3rjjdlU3,wrong,2
8826,7iQXYTyuG13aoeHxGG28Nh,prend,2
8827,7iQXYTyuG13aoeHxGG28Nh,mismo,2
8828,7iQXYTyuG13aoeHxGG28Nh,baby,2
8829,7iQXYTyuG13aoeHxGG28Nh,proba,2
8830,7iQXYTyuG13aoeHxGG28Nh,bunny,1
8831,7iQXYTyuG13aoeHxGG28Nh,vida,1
8832,7iQXYTyuG13aoeHxGG28Nh,beb,1
8833,7iQXYTyuG13aoeHxGG28Nh,triste,1
8834,7iQXYTyuG13aoeHxGG28Nh,hall,1
8835,7iQXYTyuG13aoeHxGG28Nh,mejor,1
8836,7iQXYTyuG13aoeHxGG28Nh,chimba,1
8837,7iQXYTyuG13aoeHxGG28Nh,fine,1
8838,7iQXYTyuG13aoeHxGG28Nh,perrear,1
8839,7iQXYTyuG13aoeHxGG28Nh,ferxxo,1
8840,7iQXYTyuG13aoeHxGG28Nh,aqu,1
8841,7jvtmQ3onpWeUm7dyFSSSc,chemical,5
8842,7jvtmQ3onpWeUm7dyFSSSc,time,5
8843,7jvtmQ3onpWeUm7dyFSSSc,get,3
8844,7jvtmQ3onpWeUm7dyFSSSc,fuck,3
8845,7jvtmQ3onpWeUm7dyFSSSc,break,3
8846,7jvtmQ3onpWeUm7dyFSSSc,sorry,2
8847,7jvtmQ3onpWeUm7dyFSSSc,army,2
8848,7jvtmQ3onpWeUm7dyFSSSc,nation,2
8849,7jvtmQ3onpWeUm7dyFSSSc,car,2
8850,7jvtmQ3onpWeUm7dyFSSSc,smokin,2
8851,7jvtmQ3onpWeUm7dyFSSSc,party,2
8852,7jvtmQ3onpWeUm7dyFSSSc,rule,2
8853,7jvtmQ3onpWeUm7dyFSSSc,mistake,2
8854,7jvtmQ3onpWeUm7dyFSSSc,brain,1
8855,7jvtmQ3onpWeUm7dyFSSSc,post,1
8856,2gyxAWHebV7xPYVxqoi86f,back,28
8857,2gyxAWHebV7xPYVxqoi86f,make,13
8858,2gyxAWHebV7xPYVxqoi86f,feel,4
8859,2gyxAWHebV7xPYVxqoi86f,wanna,4
8860,2gyxAWHebV7xPYVxqoi86f,sad,3
8861,2gyxAWHebV7xPYVxqoi86f,friend,3
8862,2gyxAWHebV7xPYVxqoi86f,jealous,3
8863,2gyxAWHebV7xPYVxqoi86f,sweet,3
8864,2gyxAWHebV7xPYVxqoi86f,revenge,3
8865,2gyxAWHebV7xPYVxqoi86f,go,3
8866,2gyxAWHebV7xPYVxqoi86f,heart,3
8867,2gyxAWHebV7xPYVxqoi86f,real,3
8868,2gyxAWHebV7xPYVxqoi86f,girl,2
8869,2gyxAWHebV7xPYVxqoi86f,song,2
8870,2gyxAWHebV7xPYVxqoi86f,hit,2
8871,7DswEZZthZ6piQpL25qGAM,fly,18
8872,7DswEZZthZ6piQpL25qGAM,touch,8
8873,7DswEZZthZ6piQpL25qGAM,wish,8
8874,7DswEZZthZ6piQpL25qGAM,hood,7
8875,7DswEZZthZ6piQpL25qGAM,bag,6
8876,7DswEZZthZ6piQpL25qGAM,swag,6
8877,7DswEZZthZ6piQpL25qGAM,lie,5
8878,7DswEZZthZ6piQpL25qGAM,put,4
8879,7DswEZZthZ6piQpL25qGAM,ayy,2
8880,7DswEZZthZ6piQpL25qGAM,fine,2
8881,7DswEZZthZ6piQpL25qGAM,tonight,2
8882,7DswEZZthZ6piQpL25qGAM,grandma,1
8883,7DswEZZthZ6piQpL25qGAM,decline,1
8884,7DswEZZthZ6piQpL25qGAM,mirror,1
8885,7DswEZZthZ6piQpL25qGAM,reflection,1
8886,7mXuWTczZNxG5EDcjFEuJR,gaga,2
8887,7mXuWTczZNxG5EDcjFEuJR,lente,2
8888,7mXuWTczZNxG5EDcjFEuJR,pendiente,1
8889,7mXuWTczZNxG5EDcjFEuJR,flow,1
8890,7mXuWTczZNxG5EDcjFEuJR,ne,1
8891,7mXuWTczZNxG5EDcjFEuJR,beat,1
8892,7mXuWTczZNxG5EDcjFEuJR,egipto,1
8893,7mXuWTczZNxG5EDcjFEuJR,fre,1
8894,7mXuWTczZNxG5EDcjFEuJR,ambiente,1
8895,7mXuWTczZNxG5EDcjFEuJR,polvo,1
8896,7mXuWTczZNxG5EDcjFEuJR,doble,1
8897,7mXuWTczZNxG5EDcjFEuJR,chau,1
8898,7mXuWTczZNxG5EDcjFEuJR,cha,1
8899,7mXuWTczZNxG5EDcjFEuJR,merce,1
8900,7mXuWTczZNxG5EDcjFEuJR,clave,1
8901,6rjuKpPydT2SxN15TZpV7r,stay,4
8902,6rjuKpPydT2SxN15TZpV7r,town,4
8903,6rjuKpPydT2SxN15TZpV7r,phone,4
8904,6rjuKpPydT2SxN15TZpV7r,trustin,4
8905,6rjuKpPydT2SxN15TZpV7r,tell,4
8906,6rjuKpPydT2SxN15TZpV7r,real,3
8907,6rjuKpPydT2SxN15TZpV7r,bitch,3
8908,6rjuKpPydT2SxN15TZpV7r,safe,3
8909,6rjuKpPydT2SxN15TZpV7r,feel,2
8910,6rjuKpPydT2SxN15TZpV7r,work,2
8911,6rjuKpPydT2SxN15TZpV7r,grow,2
8912,6rjuKpPydT2SxN15TZpV7r,reason,2
8913,6rjuKpPydT2SxN15TZpV7r,send,2
8914,6rjuKpPydT2SxN15TZpV7r,trust,2
8915,6rjuKpPydT2SxN15TZpV7r,shit,2
8916,41WQUSINanQHfhfKpFDsms,young,5
8917,41WQUSINanQHfhfKpFDsms,crazy,5
8918,41WQUSINanQHfhfKpFDsms,time,3
8919,41WQUSINanQHfhfKpFDsms,run,3
8920,41WQUSINanQHfhfKpFDsms,fine,3
8921,41WQUSINanQHfhfKpFDsms,change,3
8922,41WQUSINanQHfhfKpFDsms,wild,3
8923,41WQUSINanQHfhfKpFDsms,fun,3
8924,41WQUSINanQHfhfKpFDsms,waste,2
8925,41WQUSINanQHfhfKpFDsms,leave,2
8926,41WQUSINanQHfhfKpFDsms,fast,2
8927,41WQUSINanQHfhfKpFDsms,past,2
8928,41WQUSINanQHfhfKpFDsms,turn,2
8929,41WQUSINanQHfhfKpFDsms,word,1
8930,41WQUSINanQHfhfKpFDsms,regret,1
8931,6UtWwuheJr5LLDeVypPNx7,artista,2
8932,6UtWwuheJr5LLDeVypPNx7,voy,2
8933,6UtWwuheJr5LLDeVypPNx7,persona,2
8934,6UtWwuheJr5LLDeVypPNx7,vivo,2
8935,6UtWwuheJr5LLDeVypPNx7,luce,2
8936,6UtWwuheJr5LLDeVypPNx7,solo,1
8937,6UtWwuheJr5LLDeVypPNx7,rdense,1
8938,6UtWwuheJr5LLDeVypPNx7,acu,1
8939,6UtWwuheJr5LLDeVypPNx7,mija,1
8940,6UtWwuheJr5LLDeVypPNx7,papi,1
8941,6UtWwuheJr5LLDeVypPNx7,piden,1
8942,6UtWwuheJr5LLDeVypPNx7,quiero,1
8943,6UtWwuheJr5LLDeVypPNx7,barbie,1
8944,6UtWwuheJr5LLDeVypPNx7,anda,1
8945,6UtWwuheJr5LLDeVypPNx7,nido,1
8946,3nNmRE0DxHC6ZaKkrpUumS,gozarno,2
8947,3nNmRE0DxHC6ZaKkrpUumS,prr,2
8948,3nNmRE0DxHC6ZaKkrpUumS,miko,2
8949,3nNmRE0DxHC6ZaKkrpUumS,hable,2
8950,3nNmRE0DxHC6ZaKkrpUumS,voy,2
8951,3nNmRE0DxHC6ZaKkrpUumS,ticket,2
8952,3nNmRE0DxHC6ZaKkrpUumS,blale,2
8953,3nNmRE0DxHC6ZaKkrpUumS,dame,2
8954,3nNmRE0DxHC6ZaKkrpUumS,puta,2
8955,3nNmRE0DxHC6ZaKkrpUumS,salga,1
8956,3nNmRE0DxHC6ZaKkrpUumS,chinga,1
8957,3nNmRE0DxHC6ZaKkrpUumS,vece,1
8958,3nNmRE0DxHC6ZaKkrpUumS,pienso,1
8959,3nNmRE0DxHC6ZaKkrpUumS,viven,1
8960,3nNmRE0DxHC6ZaKkrpUumS,young,1
8961,2QM5gBm9Q8VZ7UamMIMLb1,hice,9
8962,2QM5gBm9Q8VZ7UamMIMLb1,ver,7
8963,2QM5gBm9Q8VZ7UamMIMLb1,voy,6
8964,2QM5gBm9Q8VZ7UamMIMLb1,alba,6
8965,2QM5gBm9Q8VZ7UamMIMLb1,honor,6
8966,2QM5gBm9Q8VZ7UamMIMLb1,flow,2
8967,2QM5gBm9Q8VZ7UamMIMLb1,maker,2
8968,2QM5gBm9Q8VZ7UamMIMLb1,logr,2
8969,2QM5gBm9Q8VZ7UamMIMLb1,global,1
8970,2QM5gBm9Q8VZ7UamMIMLb1,pen,1
