sid,word,occurence
1xWkeSPhf3bZqHY7Ncz8vp,fear,2
1xWkeSPhf3bZqHY7Ncz8vp,shit,2
1xWkeSPhf3bZqHY7Ncz8vp,fat,1
1xWkeSPhf3bZqHY7Ncz8vp,fun,1
1xWkeSPhf3bZqHY7Ncz8vp,girl,1
1xWkeSPhf3bZqHY7Ncz8vp,bum,1
1xWkeSPhf3bZqHY7Ncz8vp,cap,1
1xWkeSPhf3bZqHY7Ncz8vp,send,1
6xVdq7lcNHpELteLBfrkY2,night,2
6xVdq7lcNHpELteLBfrkY2,leave,2
6xVdq7lcNHpELteLBfrkY2,lovato,2
6xVdq7lcNHpELteLBfrkY2,hold,2
6xVdq7lcNHpELteLBfrkY2,notable,1
6xVdq7lcNHpELteLBfrkY2,go,1
6xVdq7lcNHpELteLBfrkY2,mackenzie,1
6xVdq7lcNHpELteLBfrkY2,circle,1
6xVdq7lcNHpELteLBfrkY2,town,1
6xVdq7lcNHpELteLBfrkY2,swim,1
6xVdq7lcNHpELteLBfrkY2,olly,1
6xVdq7lcNHpELteLBfrkY2,mur,1
6xVdq7lcNHpELteLBfrkY2,broken,1
6xVdq7lcNHpELteLBfrkY2,heart,1
6xVdq7lcNHpELteLBfrkY2,problem,1
1i9lZvlaDdWDPyXEE95aiq,remix,33
1i9lZvlaDdWDPyXEE95aiq,tower,27
1i9lZvlaDdWDPyXEE95aiq,myke,13
1i9lZvlaDdWDPyXEE95aiq,feid,11
1i9lZvlaDdWDPyXEE95aiq,session,9
1i9lZvlaDdWDPyXEE95aiq,vol,8
1i9lZvlaDdWDPyXEE95aiq,music,8
1i9lZvlaDdWDPyXEE95aiq,carri,7
1i9lZvlaDdWDPyXEE95aiq,bunny,7
1i9lZvlaDdWDPyXEE95aiq,view,7
1i9lZvlaDdWDPyXEE95aiq,flow,6
1i9lZvlaDdWDPyXEE95aiq,quile,5
1i9lZvlaDdWDPyXEE95aiq,light,5
1i9lZvlaDdWDPyXEE95aiq,aa,5
1i9lZvlaDdWDPyXEE95aiq,rosal,4
7gwEKj4xXm9iRqxGhHxSI4,buscar,4
7gwEKj4xXm9iRqxGhHxSI4,irte,4
7gwEKj4xXm9iRqxGhHxSI4,olvidar,4
7gwEKj4xXm9iRqxGhHxSI4,quiero,3
7gwEKj4xXm9iRqxGhHxSI4,baby,3
7gwEKj4xXm9iRqxGhHxSI4,podido,2
7gwEKj4xXm9iRqxGhHxSI4,hicimo,2
7gwEKj4xXm9iRqxGhHxSI4,borrar,2
7gwEKj4xXm9iRqxGhHxSI4,querido,2
7gwEKj4xXm9iRqxGhHxSI4,voy,2
7gwEKj4xXm9iRqxGhHxSI4,pen,2
7gwEKj4xXm9iRqxGhHxSI4,repetir,2
7gwEKj4xXm9iRqxGhHxSI4,se,1
7gwEKj4xXm9iRqxGhHxSI4,fuimo,1
7gwEKj4xXm9iRqxGhHxSI4,sabe,1
2nibvvDdAQkVraYP00z2RS,bitch,18
2nibvvDdAQkVraYP00z2RS,high,12
2nibvvDdAQkVraYP00z2RS,play,5
2nibvvDdAQkVraYP00z2RS,gang,5
2nibvvDdAQkVraYP00z2RS,boom,5
2nibvvDdAQkVraYP00z2RS,heat,4
2nibvvDdAQkVraYP00z2RS,boy,4
2nibvvDdAQkVraYP00z2RS,codeine,3
2nibvvDdAQkVraYP00z2RS,fuck,3
2nibvvDdAQkVraYP00z2RS,pop,3
2nibvvDdAQkVraYP00z2RS,catch,3
2nibvvDdAQkVraYP00z2RS,piss,2
2nibvvDdAQkVraYP00z2RS,traumster,2
2nibvvDdAQkVraYP00z2RS,assist,2
2nibvvDdAQkVraYP00z2RS,hold,2
2c7sRekhMGlj7u1WIIzoQu,boyfriend,5
2c7sRekhMGlj7u1WIIzoQu,sweet,4
2c7sRekhMGlj7u1WIIzoQu,relax,4
2c7sRekhMGlj7u1WIIzoQu,weekend,4
2c7sRekhMGlj7u1WIIzoQu,flex,3
2c7sRekhMGlj7u1WIIzoQu,love,3
2c7sRekhMGlj7u1WIIzoQu,purring,3
2c7sRekhMGlj7u1WIIzoQu,honey,3
2c7sRekhMGlj7u1WIIzoQu,envious,3
2c7sRekhMGlj7u1WIIzoQu,come,3
2c7sRekhMGlj7u1WIIzoQu,street,2
2c7sRekhMGlj7u1WIIzoQu,side,2
2c7sRekhMGlj7u1WIIzoQu,step,2
2c7sRekhMGlj7u1WIIzoQu,town,2
2c7sRekhMGlj7u1WIIzoQu,trick,2
3h4HlcmWdexWJ6SSyZG67E,check,13
3h4HlcmWdexWJ6SSyZG67E,alcohol,5
3h4HlcmWdexWJ6SSyZG67E,past,5
3h4HlcmWdexWJ6SSyZG67E,day,5
3h4HlcmWdexWJ6SSyZG67E,smoke,4
3h4HlcmWdexWJ6SSyZG67E,eye,4
3h4HlcmWdexWJ6SSyZG67E,banga,4
3h4HlcmWdexWJ6SSyZG67E,red,4
3h4HlcmWdexWJ6SSyZG67E,room,4
3h4HlcmWdexWJ6SSyZG67E,walk,4
3h4HlcmWdexWJ6SSyZG67E,drink,4
3h4HlcmWdexWJ6SSyZG67E,make,3
3h4HlcmWdexWJ6SSyZG67E,notice,3
3h4HlcmWdexWJ6SSyZG67E,grave,2
3h4HlcmWdexWJ6SSyZG67E,peopl,2
3kfhS2L56Wj8fBcu7xE47H,cool,6
3kfhS2L56Wj8fBcu7xE47H,overdrive,4
3kfhS2L56Wj8fBcu7xE47H,live,4
3kfhS2L56Wj8fBcu7xE47H,life,4
3kfhS2L56Wj8fBcu7xE47H,spend,2
3kfhS2L56Wj8fBcu7xE47H,night,2
3kfhS2L56Wj8fBcu7xE47H,tattoo,1
3kfhS2L56Wj8fBcu7xE47H,low,1
3kfhS2L56Wj8fBcu7xE47H,ticket,1
3kfhS2L56Wj8fBcu7xE47H,liveget,1
3kfhS2L56Wj8fBcu7xE47H,post,1
3kfhS2L56Wj8fBcu7xE47H,yousee,1
3kfhS2L56Wj8fBcu7xE47H,angel,1
3kfhS2L56Wj8fBcu7xE47H,remove,1
3kfhS2L56Wj8fBcu7xE47H,world,1
6Qc90FMwNUjJ2M893RdYUg,meet,9
6Qc90FMwNUjJ2M893RdYUg,enchant,7
6Qc90FMwNUjJ2M893RdYUg,forever,5
6Qc90FMwNUjJ2M893RdYUg,spend,4
6Qc90FMwNUjJ2M893RdYUg,wonderin,4
6Qc90FMwNUjJ2M893RdYUg,night,4
6Qc90FMwNUjJ2M893RdYUg,love,3
6Qc90FMwNUjJ2M893RdYUg,home,3
6Qc90FMwNUjJ2M893RdYUg,knew,2
6Qc90FMwNUjJ2M893RdYUg,flawless,2
6Qc90FMwNUjJ2M893RdYUg,wonderstruck,2
6Qc90FMwNUjJ2M893RdYUg,dancing,2
6Qc90FMwNUjJ2M893RdYUg,know,2
6Qc90FMwNUjJ2M893RdYUg,start,2
6Qc90FMwNUjJ2M893RdYUg,waitin,2
6GeNWEE6sxYf5hMO93gw42,baby,18
6GeNWEE6sxYf5hMO93gw42,quer,5
6GeNWEE6sxYf5hMO93gw42,prender,5
6GeNWEE6sxYf5hMO93gw42,mate,3
6GeNWEE6sxYf5hMO93gw42,cuerpo,2
6GeNWEE6sxYf5hMO93gw42,molly,2
6GeNWEE6sxYf5hMO93gw42,fuck,2
6GeNWEE6sxYf5hMO93gw42,solo,1
6GeNWEE6sxYf5hMO93gw42,pause,1
6GeNWEE6sxYf5hMO93gw42,pare,1
6GeNWEE6sxYf5hMO93gw42,cama,1
6GeNWEE6sxYf5hMO93gw42,alcohol,1
6GeNWEE6sxYf5hMO93gw42,map,1
6GeNWEE6sxYf5hMO93gw42,nalga,1
6GeNWEE6sxYf5hMO93gw42,talk,1
0zbGWzQkLY5wn4xyiLYEi0,baby,18
0zbGWzQkLY5wn4xyiLYEi0,quer,5
0zbGWzQkLY5wn4xyiLYEi0,prender,5
0zbGWzQkLY5wn4xyiLYEi0,mate,3
0zbGWzQkLY5wn4xyiLYEi0,cuerpo,2
0zbGWzQkLY5wn4xyiLYEi0,molly,2
0zbGWzQkLY5wn4xyiLYEi0,fuck,2
0zbGWzQkLY5wn4xyiLYEi0,solo,1
0zbGWzQkLY5wn4xyiLYEi0,pause,1
0zbGWzQkLY5wn4xyiLYEi0,pare,1
0zbGWzQkLY5wn4xyiLYEi0,cama,1
0zbGWzQkLY5wn4xyiLYEi0,alcohol,1
0zbGWzQkLY5wn4xyiLYEi0,map,1
0zbGWzQkLY5wn4xyiLYEi0,nalga,1
0zbGWzQkLY5wn4xyiLYEi0,talk,1
3CUMd8XMv3LBSLrDrKoXQE,heat,13
3CUMd8XMv3LBSLrDrKoXQE,wave,13
3CUMd8XMv3LBSLrDrKoXQE,night,10
3CUMd8XMv3LBSLrDrKoXQE,late,8
3CUMd8XMv3LBSLrDrKoXQE,fakin,8
3CUMd8XMv3LBSLrDrKoXQE,make,7
3CUMd8XMv3LBSLrDrKoXQE,happy,7
3CUMd8XMv3LBSLrDrKoXQE,road,5
3CUMd8XMv3LBSLrDrKoXQE,shimmer,4
3CUMd8XMv3LBSLrDrKoXQE,swimmin,4
3CUMd8XMv3LBSLrDrKoXQE,mirror,3
3CUMd8XMv3LBSLrDrKoXQE,baby,2
3CUMd8XMv3LBSLrDrKoXQE,give,2
3CUMd8XMv3LBSLrDrKoXQE,somethin,2
3CUMd8XMv3LBSLrDrKoXQE,wish,1
2hkcNrUwTVwKqjfUO1Kx3d,hour,5
2hkcNrUwTVwKqjfUO1Kx3d,golden,4
2hkcNrUwTVwKqjfUO1Kx3d,life,3
2hkcNrUwTVwKqjfUO1Kx3d,love,2
2hkcNrUwTVwKqjfUO1Kx3d,time,2
2hkcNrUwTVwKqjfUO1Kx3d,slow,2
2hkcNrUwTVwKqjfUO1Kx3d,shine,2
2hkcNrUwTVwKqjfUO1Kx3d,light,2
2hkcNrUwTVwKqjfUO1Kx3d,night,2
2hkcNrUwTVwKqjfUO1Kx3d,skin,2
2hkcNrUwTVwKqjfUO1Kx3d,glitter,2
2hkcNrUwTVwKqjfUO1Kx3d,lover,2
2hkcNrUwTVwKqjfUO1Kx3d,miss,1
2hkcNrUwTVwKqjfUO1Kx3d,call,1
2hkcNrUwTVwKqjfUO1Kx3d,radio,1
7icwQvajsokotDfM3tefW6,hand,7
7icwQvajsokotDfM3tefW6,sweater,6
7icwQvajsokotDfM3tefW6,hole,6
7icwQvajsokotDfM3tefW6,hold,5
7icwQvajsokotDfM3tefW6,away,2
7icwQvajsokotDfM3tefW6,shirt,2
7icwQvajsokotDfM3tefW6,find,2
7icwQvajsokotDfM3tefW6,touch,2
7icwQvajsokotDfM3tefW6,mind,2
7icwQvajsokotDfM3tefW6,love,2
7icwQvajsokotDfM3tefW6,place,2
7icwQvajsokotDfM3tefW6,start,2
7icwQvajsokotDfM3tefW6,cold,2
7icwQvajsokotDfM3tefW6,mouth,2
7icwQvajsokotDfM3tefW6,watch,1
67nepsnrcZkowTxMWigSbb,pose,4
67nepsnrcZkowTxMWigSbb,date,4
67nepsnrcZkowTxMWigSbb,ndole,3
67nepsnrcZkowTxMWigSbb,repetirlo,3
67nepsnrcZkowTxMWigSbb,due,2
67nepsnrcZkowTxMWigSbb,hicimo,2
67nepsnrcZkowTxMWigSbb,noche,2
67nepsnrcZkowTxMWigSbb,ndono,1
67nepsnrcZkowTxMWigSbb,misa,1
67nepsnrcZkowTxMWigSbb,ver,1
67nepsnrcZkowTxMWigSbb,que,1
67nepsnrcZkowTxMWigSbb,reloj,1
67nepsnrcZkowTxMWigSbb,ojo,1
67nepsnrcZkowTxMWigSbb,vuelta,1
67nepsnrcZkowTxMWigSbb,uber,1
02K2VtGdUG5fUlAQATEgE6,rule,4
02K2VtGdUG5fUlAQATEgE6,world,4
02K2VtGdUG5fUlAQATEgE6,word,4
02K2VtGdUG5fUlAQATEgE6,shield,3
02K2VtGdUG5fUlAQATEgE6,ringin,3
02K2VtGdUG5fUlAQATEgE6,cavalry,3
02K2VtGdUG5fUlAQATEgE6,choir,3
02K2VtGdUG5fUlAQATEgE6,singin,3
02K2VtGdUG5fUlAQATEgE6,sword,3
02K2VtGdUG5fUlAQATEgE6,missionarie,3
02K2VtGdUG5fUlAQATEgE6,hear,3
02K2VtGdUG5fUlAQATEgE6,foreign,3
02K2VtGdUG5fUlAQATEgE6,field,3
02K2VtGdUG5fUlAQATEgE6,reason,3
02K2VtGdUG5fUlAQATEgE6,explain,3
2eLrDMQnosvAOTzoZ8bRZZ,long,4
2eLrDMQnosvAOTzoZ8bRZZ,describe,3
2eLrDMQnosvAOTzoZ8bRZZ,watch,2
2eLrDMQnosvAOTzoZ8bRZZ,save,2
2eLrDMQnosvAOTzoZ8bRZZ,time,2
2eLrDMQnosvAOTzoZ8bRZZ,sunrise,2
2eLrDMQnosvAOTzoZ8bRZZ,tear,2
2eLrDMQnosvAOTzoZ8bRZZ,smile,2
2eLrDMQnosvAOTzoZ8bRZZ,take,2
2eLrDMQnosvAOTzoZ8bRZZ,wait,1
2eLrDMQnosvAOTzoZ8bRZZ,liveget,1
2eLrDMQnosvAOTzoZ8bRZZ,life,1
2eLrDMQnosvAOTzoZ8bRZZ,moment,1
2eLrDMQnosvAOTzoZ8bRZZ,ticket,1
2eLrDMQnosvAOTzoZ8bRZZ,low,1
166lmjn9xjWj1AEdGX8PYh,love,3
166lmjn9xjWj1AEdGX8PYh,feel,2
166lmjn9xjWj1AEdGX8PYh,major,2
166lmjn9xjWj1AEdGX8PYh,time,2
166lmjn9xjWj1AEdGX8PYh,leave,2
166lmjn9xjWj1AEdGX8PYh,baby,2
166lmjn9xjWj1AEdGX8PYh,dolla,2
166lmjn9xjWj1AEdGX8PYh,single,2
166lmjn9xjWj1AEdGX8PYh,spotify,2
166lmjn9xjWj1AEdGX8PYh,chance,2
166lmjn9xjWj1AEdGX8PYh,wee,1
166lmjn9xjWj1AEdGX8PYh,eye,1
166lmjn9xjWj1AEdGX8PYh,hope,1
166lmjn9xjWj1AEdGX8PYh,room,1
166lmjn9xjWj1AEdGX8PYh,rush,1
2XkuWK1lXOPkxdWdM78Q0l,beb,5
2XkuWK1lXOPkxdWdM78Q0l,hacer,3
2XkuWK1lXOPkxdWdM78Q0l,cabr,3
2XkuWK1lXOPkxdWdM78Q0l,haga,3
2XkuWK1lXOPkxdWdM78Q0l,esconde,3
2XkuWK1lXOPkxdWdM78Q0l,full,2
2XkuWK1lXOPkxdWdM78Q0l,pen,2
2XkuWK1lXOPkxdWdM78Q0l,suelta,2
2XkuWK1lXOPkxdWdM78Q0l,responde,2
2XkuWK1lXOPkxdWdM78Q0l,moto,1
2XkuWK1lXOPkxdWdM78Q0l,gasoli,1
2XkuWK1lXOPkxdWdM78Q0l,case,1
2XkuWK1lXOPkxdWdM78Q0l,probarte,1
2XkuWK1lXOPkxdWdM78Q0l,white,1
2XkuWK1lXOPkxdWdM78Q0l,ferxxo,1
5JYPXqMwYc0zTODQdjMEZN,boy,11
5JYPXqMwYc0zTODQdjMEZN,remix,11
5JYPXqMwYc0zTODQdjMEZN,love,10
5JYPXqMwYc0zTODQdjMEZN,baby,8
5JYPXqMwYc0zTODQdjMEZN,lil,6
5JYPXqMwYc0zTODQdjMEZN,day,5
5JYPXqMwYc0zTODQdjMEZN,life,5
5JYPXqMwYc0zTODQdjMEZN,time,5
5JYPXqMwYc0zTODQdjMEZN,hit,4
5JYPXqMwYc0zTODQdjMEZN,make,4
5JYPXqMwYc0zTODQdjMEZN,high,4
5JYPXqMwYc0zTODQdjMEZN,feel,4
5JYPXqMwYc0zTODQdjMEZN,darkie,4
5JYPXqMwYc0zTODQdjMEZN,soulja,4
5JYPXqMwYc0zTODQdjMEZN,girl,4
59GEWDzQgCXM55aGZDWSrQ,go,8
59GEWDzQgCXM55aGZDWSrQ,dark,6
59GEWDzQgCXM55aGZDWSrQ,word,6
59GEWDzQgCXM55aGZDWSrQ,sing,6
59GEWDzQgCXM55aGZDWSrQ,throat,6
59GEWDzQgCXM55aGZDWSrQ,lump,6
59GEWDzQgCXM55aGZDWSrQ,hand,5
59GEWDzQgCXM55aGZDWSrQ,wrong,5
59GEWDzQgCXM55aGZDWSrQ,song,5
59GEWDzQgCXM55aGZDWSrQ,singin,5
59GEWDzQgCXM55aGZDWSrQ,love,5
59GEWDzQgCXM55aGZDWSrQ,leave,5
59GEWDzQgCXM55aGZDWSrQ,side,5
59GEWDzQgCXM55aGZDWSrQ,away,5
59GEWDzQgCXM55aGZDWSrQ,quit,1
3FjK86616FbluOfTxNK2gY,time,11
3FjK86616FbluOfTxNK2gY,back,10
3FjK86616FbluOfTxNK2gY,turn,7
3FjK86616FbluOfTxNK2gY,realize,4
3FjK86616FbluOfTxNK2gY,love,4
3FjK86616FbluOfTxNK2gY,mind,4
3FjK86616FbluOfTxNK2gY,night,4
3FjK86616FbluOfTxNK2gY,standin,3
3FjK86616FbluOfTxNK2gY,wishin,3
3FjK86616FbluOfTxNK2gY,missin,3
3FjK86616FbluOfTxNK2gY,freedom,3
3FjK86616FbluOfTxNK2gY,make,3
3FjK86616FbluOfTxNK2gY,sorry,3
3FjK86616FbluOfTxNK2gY,sayin,3
3FjK86616FbluOfTxNK2gY,front,3
6WYo4HDHHvMJZU1lNebB3V,weeknd,3
6WYo4HDHHvMJZU1lNebB3V,coldplay,2
6WYo4HDHHvMJZU1lNebB3V,young,2
6WYo4HDHHvMJZU1lNebB3V,neike,2
6WYo4HDHHvMJZU1lNebB3V,thug,2
6WYo4HDHHvMJZU1lNebB3V,doja,2
6WYo4HDHHvMJZU1lNebB3V,meet,1
6WYo4HDHHvMJZU1lNebB3V,spot,1
6WYo4HDHHvMJZU1lNebB3V,toxic,1
6WYo4HDHHvMJZU1lNebB3V,kiss,1
6WYo4HDHHvMJZU1lNebB3V,saweetie,1
6WYo4HDHHvMJZU1lNebB3V,rocky,1
6WYo4HDHHvMJZU1lNebB3V,call,1
6WYo4HDHHvMJZU1lNebB3V,myke,1
6WYo4HDHHvMJZU1lNebB3V,tower,1
3MbOT5mzE94Ne0Hv51akoS,pegu,9
3MbOT5mzE94Ne0Hv51akoS,hora,5
3MbOT5mzE94Ne0Hv51akoS,supera,4
3MbOT5mzE94Ne0Hv51akoS,dime,3
3MbOT5mzE94Ne0Hv51akoS,borracho,2
3MbOT5mzE94Ne0Hv51akoS,dije,2
3MbOT5mzE94Ne0Hv51akoS,entrando,2
3MbOT5mzE94Ne0Hv51akoS,olvide,1
3MbOT5mzE94Ne0Hv51akoS,olvidar,1
3MbOT5mzE94Ne0Hv51akoS,voy,1
3MbOT5mzE94Ne0Hv51akoS,mo,1
3MbOT5mzE94Ne0Hv51akoS,opa,1
3MbOT5mzE94Ne0Hv51akoS,bailando,1
3MbOT5mzE94Ne0Hv51akoS,super,1
3MbOT5mzE94Ne0Hv51akoS,tomando,1
4hGmQboiou09EwhcTWa0H6,love,6
4hGmQboiou09EwhcTWa0H6,kinda,5
4hGmQboiou09EwhcTWa0H6,rug,5
4hGmQboiou09EwhcTWa0H6,pull,5
4hGmQboiou09EwhcTWa0H6,guard,5
4hGmQboiou09EwhcTWa0H6,day,4
4hGmQboiou09EwhcTWa0H6,bleed,4
4hGmQboiou09EwhcTWa0H6,fear,2
4hGmQboiou09EwhcTWa0H6,time,2
4hGmQboiou09EwhcTWa0H6,guess,2
4hGmQboiou09EwhcTWa0H6,easy,2
4hGmQboiou09EwhcTWa0H6,hear,2
4hGmQboiou09EwhcTWa0H6,numb,1
4hGmQboiou09EwhcTWa0H6,tend,1
4hGmQboiou09EwhcTWa0H6,back,1
2z2gqgwu1GCurpZJYzcytE,que,1
2z2gqgwu1GCurpZJYzcytE,vierne,1
2z2gqgwu1GCurpZJYzcytE,mundo,1
2z2gqgwu1GCurpZJYzcytE,quiere,1
2z2gqgwu1GCurpZJYzcytE,chingar,1
2z2gqgwu1GCurpZJYzcytE,mismo,1
2z2gqgwu1GCurpZJYzcytE,olvido,1
2z2gqgwu1GCurpZJYzcytE,doy,1
2z2gqgwu1GCurpZJYzcytE,coincido,1
2z2gqgwu1GCurpZJYzcytE,sit,1
2z2gqgwu1GCurpZJYzcytE,llegar,1
2z2gqgwu1GCurpZJYzcytE,aqu,1
2z2gqgwu1GCurpZJYzcytE,arisque,1
2z2gqgwu1GCurpZJYzcytE,escondite,1
2z2gqgwu1GCurpZJYzcytE,levite,1
5IN2qvFpISNge4Bed3fJz4,make,13
5IN2qvFpISNge4Bed3fJz4,dance,12
5IN2qvFpISNge4Bed3fJz4,body,12
5IN2qvFpISNge4Bed3fJz4,ehc,5
5IN2qvFpISNge4Bed3fJz4,ticket,1
5IN2qvFpISNge4Bed3fJz4,sufferation,1
5IN2qvFpISNge4Bed3fJz4,smile,1
5IN2qvFpISNge4Bed3fJz4,give,1
5IN2qvFpISNge4Bed3fJz4,go,1
5IN2qvFpISNge4Bed3fJz4,follow,1
5IN2qvFpISNge4Bed3fJz4,beat,1
5IN2qvFpISNge4Bed3fJz4,low,1
5IN2qvFpISNge4Bed3fJz4,jain,1
5IN2qvFpISNge4Bed3fJz4,liveget,1
5IN2qvFpISNge4Bed3fJz4,human,1
1BmI4EYdfzbg8DlV6pHYrY,fast,12
1BmI4EYdfzbg8DlV6pHYrY,car,10
1BmI4EYdfzbg8DlV6pHYrY,feel,9
1BmI4EYdfzbg8DlV6pHYrY,drive,7
1BmI4EYdfzbg8DlV6pHYrY,make,4
1BmI4EYdfzbg8DlV6pHYrY,live,4
1BmI4EYdfzbg8DlV6pHYrY,city,4
1BmI4EYdfzbg8DlV6pHYrY,leave,3
1BmI4EYdfzbg8DlV6pHYrY,get,3
1BmI4EYdfzbg8DlV6pHYrY,job,3
1BmI4EYdfzbg8DlV6pHYrY,remember,3
1BmI4EYdfzbg8DlV6pHYrY,belong,3
1BmI4EYdfzbg8DlV6pHYrY,speed,3
1BmI4EYdfzbg8DlV6pHYrY,drunk,3
1BmI4EYdfzbg8DlV6pHYrY,light,3
1llzRvV9QpuNHjPu0rVQSp,thug,13
1llzRvV9QpuNHjPu0rVQSp,love,13
1llzRvV9QpuNHjPu0rVQSp,put,8
1llzRvV9QpuNHjPu0rVQSp,girl,7
1llzRvV9QpuNHjPu0rVQSp,block,7
1llzRvV9QpuNHjPu0rVQSp,boy,7
1llzRvV9QpuNHjPu0rVQSp,back,5
1llzRvV9QpuNHjPu0rVQSp,pick,4
1llzRvV9QpuNHjPu0rVQSp,gon,3
1llzRvV9QpuNHjPu0rVQSp,make,2
1llzRvV9QpuNHjPu0rVQSp,deal,2
1llzRvV9QpuNHjPu0rVQSp,crazy,2
1llzRvV9QpuNHjPu0rVQSp,angle,2
1llzRvV9QpuNHjPu0rVQSp,side,2
1llzRvV9QpuNHjPu0rVQSp,switchin,2
4YQImHflXSiIMXntcwPkx8,que,4
4YQImHflXSiIMXntcwPkx8,baby,3
4YQImHflXSiIMXntcwPkx8,cash,3
4YQImHflXSiIMXntcwPkx8,quiere,2
4YQImHflXSiIMXntcwPkx8,damn,1
4YQImHflXSiIMXntcwPkx8,puse,1
4YQImHflXSiIMXntcwPkx8,scara,1
4YQImHflXSiIMXntcwPkx8,pega,1
4YQImHflXSiIMXntcwPkx8,llega,1
4YQImHflXSiIMXntcwPkx8,fumando,1
4YQImHflXSiIMXntcwPkx8,bacano,1
4YQImHflXSiIMXntcwPkx8,cuello,1
4YQImHflXSiIMXntcwPkx8,fr,1
4YQImHflXSiIMXntcwPkx8,jacket,1
4YQImHflXSiIMXntcwPkx8,ndote,1
4hrd3G5XnJzDC5LZw0Fwgu,black,9
4hrd3G5XnJzDC5LZw0Fwgu,creator,8
4hrd3G5XnJzDC5LZw0Fwgu,ice,7
4hrd3G5XnJzDC5LZw0Fwgu,future,7
4hrd3G5XnJzDC5LZw0Fwgu,ready,6
4hrd3G5XnJzDC5LZw0Fwgu,lack,6
4hrd3G5XnJzDC5LZw0Fwgu,day,6
4hrd3G5XnJzDC5LZw0Fwgu,girl,6
4hrd3G5XnJzDC5LZw0Fwgu,lose,6
4hrd3G5XnJzDC5LZw0Fwgu,key,6
4hrd3G5XnJzDC5LZw0Fwgu,tape,6
4hrd3G5XnJzDC5LZw0Fwgu,flocka,5
4hrd3G5XnJzDC5LZw0Fwgu,xxxtentacion,5
4hrd3G5XnJzDC5LZw0Fwgu,fly,5
4hrd3G5XnJzDC5LZw0Fwgu,age,5
4daEMLSZCgZ2Mt7gNm2SRa,embed,1
0B1xarnfKvUFWUoFdQnooq,friend,3
0B1xarnfKvUFWUoFdQnooq,life,3
0B1xarnfKvUFWUoFdQnooq,ring,2
0B1xarnfKvUFWUoFdQnooq,escape,2
0B1xarnfKvUFWUoFdQnooq,single,2
0B1xarnfKvUFWUoFdQnooq,fire,2
0B1xarnfKvUFWUoFdQnooq,run,2
0B1xarnfKvUFWUoFdQnooq,lp,2
0B1xarnfKvUFWUoFdQnooq,baby,2
0B1xarnfKvUFWUoFdQnooq,girl,2
0B1xarnfKvUFWUoFdQnooq,basement,1
0B1xarnfKvUFWUoFdQnooq,kid,1
0B1xarnfKvUFWUoFdQnooq,atmosphere,1
0B1xarnfKvUFWUoFdQnooq,krooke,1
0B1xarnfKvUFWUoFdQnooq,dream,1
3V0A5gVJFGy4Hmo3MJ59uD,dance,5
3V0A5gVJFGy4Hmo3MJ59uD,eye,4
3V0A5gVJFGy4Hmo3MJ59uD,fight,2
3V0A5gVJFGy4Hmo3MJ59uD,stay,2
3V0A5gVJFGy4Hmo3MJ59uD,clear,1
3V0A5gVJFGy4Hmo3MJ59uD,matter,1
3V0A5gVJFGy4Hmo3MJ59uD,dress,1
3V0A5gVJFGy4Hmo3MJ59uD,red,1
3V0A5gVJFGy4Hmo3MJ59uD,put,1
3V0A5gVJFGy4Hmo3MJ59uD,mind,1
3V0A5gVJFGy4Hmo3MJ59uD,barge,1
3V0A5gVJFGy4Hmo3MJ59uD,storm,1
3V0A5gVJFGy4Hmo3MJ59uD,give,1
3V0A5gVJFGy4Hmo3MJ59uD,back,1
3V0A5gVJFGy4Hmo3MJ59uD,fall,1
39fKVWP7D9qAmkM8qjRQoC,body,7
39fKVWP7D9qAmkM8qjRQoC,lose,7
39fKVWP7D9qAmkM8qjRQoC,important,6
39fKVWP7D9qAmkM8qjRQoC,moment,6
39fKVWP7D9qAmkM8qjRQoC,miss,6
39fKVWP7D9qAmkM8qjRQoC,snooze,6
39fKVWP7D9qAmkM8qjRQoC,scarface,2
39fKVWP7D9qAmkM8qjRQoC,shit,2
39fKVWP7D9qAmkM8qjRQoC,day,2
39fKVWP7D9qAmkM8qjRQoC,ridin,2
39fKVWP7D9qAmkM8qjRQoC,tryin,2
39fKVWP7D9qAmkM8qjRQoC,blame,2
39fKVWP7D9qAmkM8qjRQoC,long,2
39fKVWP7D9qAmkM8qjRQoC,tryna,1
39fKVWP7D9qAmkM8qjRQoC,magic,1
11B7WTuoInwUvuP1BnnGWW,summertime,28
11B7WTuoInwUvuP1BnnGWW,sadness,16
11B7WTuoInwUvuP1BnnGWW,baby,5
11B7WTuoInwUvuP1BnnGWW,kiss,4
11B7WTuoInwUvuP1BnnGWW,hard,4
11B7WTuoInwUvuP1BnnGWW,feel,4
11B7WTuoInwUvuP1BnnGWW,want,4
11B7WTuoInwUvuP1BnnGWW,drive,3
11B7WTuoInwUvuP1BnnGWW,tonight,3
11B7WTuoInwUvuP1BnnGWW,miss,2
11B7WTuoInwUvuP1BnnGWW,feelin,2
11B7WTuoInwUvuP1BnnGWW,scare,2
11B7WTuoInwUvuP1BnnGWW,nothin,2
11B7WTuoInwUvuP1BnnGWW,fire,2
11B7WTuoInwUvuP1BnnGWW,snare,2
0pRqj4CrVCHOjDngEXZxcz,feel,13
0pRqj4CrVCHOjDngEXZxcz,young,10
0pRqj4CrVCHOjDngEXZxcz,forever,5
