,0,1,2
8375,0sY6ZUTh4yoctD8VIXz339,friend,2
8376,0sY6ZUTh4yoctD8VIXz339,crestfallen,2
8377,0sY6ZUTh4yoctD8VIXz339,dancing,2
8378,0sY6ZUTh4yoctD8VIXz339,leave,2
8379,2NIBaWXdjaTDmytjjwbEfP,eye,20
8380,2NIBaWXdjaTDmytjjwbEfP,open,18
8381,2NIBaWXdjaTDmytjjwbEfP,fallout,3
8382,2NIBaWXdjaTDmytjjwbEfP,waitin,3
8383,2NIBaWXdjaTDmytjjwbEfP,dream,2
8384,2NIBaWXdjaTDmytjjwbEfP,step,2
8385,2NIBaWXdjaTDmytjjwbEfP,turn,2
8386,2NIBaWXdjaTDmytjjwbEfP,somethin,2
8387,2NIBaWXdjaTDmytjjwbEfP,heartbeat,1
8388,2NIBaWXdjaTDmytjjwbEfP,steady,1
8389,2NIBaWXdjaTDmytjjwbEfP,dark,1
8390,2NIBaWXdjaTDmytjjwbEfP,ahead,1
8391,2NIBaWXdjaTDmytjjwbEfP,night,1
8392,2NIBaWXdjaTDmytjjwbEfP,lesson,1
8393,2NIBaWXdjaTDmytjjwbEfP,form,1
8394,1ZY1PqizIl78geGM4xWlEA,gorgeous,17
8395,1ZY1PqizIl78geGM4xWlEA,make,9
8396,1ZY1PqizIl78geGM4xWlEA,feel,6
8397,1ZY1PqizIl78geGM4xWlEA,hate,6
8398,1ZY1PqizIl78geGM4xWlEA,turn,5
8399,1ZY1PqizIl78geGM4xWlEA,back,5
8400,1ZY1PqizIl78geGM4xWlEA,sad,5
8401,1ZY1PqizIl78geGM4xWlEA,happy,4
8402,1ZY1PqizIl78geGM4xWlEA,furious,4
8403,1ZY1PqizIl78geGM4xWlEA,mm,3
8404,1ZY1PqizIl78geGM4xWlEA,room,3
8405,1ZY1PqizIl78geGM4xWlEA,mad,3
8406,1ZY1PqizIl78geGM4xWlEA,bein,2
8407,1ZY1PqizIl78geGM4xWlEA,compliment,2
8408,1ZY1PqizIl78geGM4xWlEA,hurt,2
8409,3yNJkriPzWjkkDAWHIAVUq,love,7
8410,3yNJkriPzWjkkDAWHIAVUq,rock,4
8411,3yNJkriPzWjkkDAWHIAVUq,shine,4
8412,3yNJkriPzWjkkDAWHIAVUq,thing,4
8413,3yNJkriPzWjkkDAWHIAVUq,throw,4
8414,3yNJkriPzWjkkDAWHIAVUq,make,4
8415,3yNJkriPzWjkkDAWHIAVUq,mind,4
8416,3yNJkriPzWjkkDAWHIAVUq,pretty,4
8417,3yNJkriPzWjkkDAWHIAVUq,worry,4
8418,3yNJkriPzWjkkDAWHIAVUq,high,3
8419,3yNJkriPzWjkkDAWHIAVUq,hard,3
8420,3yNJkriPzWjkkDAWHIAVUq,stake,3
8421,3yNJkriPzWjkkDAWHIAVUq,rough,3
8422,3yNJkriPzWjkkDAWHIAVUq,water,3
8423,3yNJkriPzWjkkDAWHIAVUq,life,3
8424,3MytWN8L7shNYzGl4tAKRp,spark,8
8425,3MytWN8L7shNYzGl4tAKRp,smile,7
8426,3MytWN8L7shNYzGl4tAKRp,fly,7
8427,3MytWN8L7shNYzGl4tAKRp,baby,5
8428,3MytWN8L7shNYzGl4tAKRp,light,4
8429,3MytWN8L7shNYzGl4tAKRp,eye,4
8430,3MytWN8L7shNYzGl4tAKRp,meet,3
8431,3MytWN8L7shNYzGl4tAKRp,green,3
8432,3MytWN8L7shNYzGl4tAKRp,haunt,3
8433,3MytWN8L7shNYzGl4tAKRp,away,3
8434,3MytWN8L7shNYzGl4tAKRp,sidewalk,3
8435,3MytWN8L7shNYzGl4tAKRp,kiss,3
8436,3MytWN8L7shNYzGl4tAKRp,rain,3
8437,3MytWN8L7shNYzGl4tAKRp,pour,3
8438,3MytWN8L7shNYzGl4tAKRp,pain,3
8439,0cITLOYn1Sv4q27zZPqlNK,red,42
8440,0cITLOYn1Sv4q27zZPqlNK,love,8
8441,0cITLOYn1Sv4q27zZPqlNK,burn,5
8442,0cITLOYn1Sv4q27zZPqlNK,lose,4
8443,0cITLOYn1Sv4q27zZPqlNK,forget,3
8444,0cITLOYn1Sv4q27zZPqlNK,gray,3
8445,0cITLOYn1Sv4q27zZPqlNK,dark,3
8446,0cITLOYn1Sv4q27zZPqlNK,miss,3
8447,0cITLOYn1Sv4q27zZPqlNK,blue,3
8448,0cITLOYn1Sv4q27zZPqlNK,drive,2
8449,0cITLOYn1Sv4q27zZPqlNK,whoa,2
8450,0cITLOYn1Sv4q27zZPqlNK,head,2
8451,0cITLOYn1Sv4q27zZPqlNK,realize,2
8452,0cITLOYn1Sv4q27zZPqlNK,time,1
8453,0cITLOYn1Sv4q27zZPqlNK,back,1
8454,59KOoHFcw5XfICnO57holu,forever,5
8455,59KOoHFcw5XfICnO57holu,kiss,5
8456,59KOoHFcw5XfICnO57holu,lip,5
8457,59KOoHFcw5XfICnO57holu,imagine,3
8458,59KOoHFcw5XfICnO57holu,clothe,3
8459,59KOoHFcw5XfICnO57holu,floor,3
8460,59KOoHFcw5XfICnO57holu,feel,3
8461,59KOoHFcw5XfICnO57holu,wearin,2
8462,59KOoHFcw5XfICnO57holu,day,2
8463,59KOoHFcw5XfICnO57holu,life,2
8464,59KOoHFcw5XfICnO57holu,remember,2
8465,59KOoHFcw5XfICnO57holu,watch,2
8466,59KOoHFcw5XfICnO57holu,plan,2
8467,59KOoHFcw5XfICnO57holu,away,2
8468,59KOoHFcw5XfICnO57holu,love,2
8469,6RRNNciQGZEXnqk8SQ9yv5,calm,7
8470,6RRNNciQGZEXnqk8SQ9yv5,stop,4
8471,6RRNNciQGZEXnqk8SQ9yv5,loud,4
8472,6RRNNciQGZEXnqk8SQ9yv5,gown,3
8473,6RRNNciQGZEXnqk8SQ9yv5,step,3
8474,6RRNNciQGZEXnqk8SQ9yv5,shot,1
8475,6RRNNciQGZEXnqk8SQ9yv5,sign,1
8476,6RRNNciQGZEXnqk8SQ9yv5,swift,1
8477,6RRNNciQGZEXnqk8SQ9yv5,liveget,1
8478,6RRNNciQGZEXnqk8SQ9yv5,ticket,1
8479,6RRNNciQGZEXnqk8SQ9yv5,low,1
8480,6RRNNciQGZEXnqk8SQ9yv5,seat,1
8481,6RRNNciQGZEXnqk8SQ9yv5,restore,1
8482,6RRNNciQGZEXnqk8SQ9yv5,peace,1
8483,6RRNNciQGZEXnqk8SQ9yv5,control,1
8484,6qnM0XXPZOINWA778uNqQ9,beat,5
8485,6qnM0XXPZOINWA778uNqQ9,blind,4
8486,6qnM0XXPZOINWA778uNqQ9,light,4
8487,6qnM0XXPZOINWA778uNqQ9,bright,4
8488,6qnM0XXPZOINWA778uNqQ9,love,3
8489,6qnM0XXPZOINWA778uNqQ9,dance,3
8490,6qnM0XXPZOINWA778uNqQ9,girl,2
8491,6qnM0XXPZOINWA778uNqQ9,boy,2
8492,6qnM0XXPZOINWA778uNqQ9,forevermore,2
8493,6qnM0XXPZOINWA778uNqQ9,change,2
8494,6qnM0XXPZOINWA778uNqQ9,real,1
8495,6qnM0XXPZOINWA778uNqQ9,guess,1
8496,6qnM0XXPZOINWA778uNqQ9,drive,1
8497,6qnM0XXPZOINWA778uNqQ9,great,1
8498,6qnM0XXPZOINWA778uNqQ9,low,1
8499,7712gjoih4QoDbXpljEk21,ceiling,3
8500,7712gjoih4QoDbXpljEk21,alleyway,3
8501,7712gjoih4QoDbXpljEk21,news,3
8502,7712gjoih4QoDbXpljEk21,bedroom,3
8503,7712gjoih4QoDbXpljEk21,map,3
8504,7712gjoih4QoDbXpljEk21,draw,3
8505,7712gjoih4QoDbXpljEk21,champagne,3
8506,7712gjoih4QoDbXpljEk21,make,3
8507,7712gjoih4QoDbXpljEk21,stop,2
8508,7712gjoih4QoDbXpljEk21,cheap,2
8509,7712gjoih4QoDbXpljEk21,pretend,2
8510,7712gjoih4QoDbXpljEk21,stumble,2
8511,7712gjoih4QoDbXpljEk21,kind,2
8512,7712gjoih4QoDbXpljEk21,breathe,2
8513,7712gjoih4QoDbXpljEk21,love,2
8514,6rZVy6FIG7lSJQMFXHo12z,baby,10
8515,6rZVy6FIG7lSJQMFXHo12z,romantic,8
8516,6rZVy6FIG7lSJQMFXHo12z,castle,5
8517,6rZVy6FIG7lSJQMFXHo12z,dream,5
8518,6rZVy6FIG7lSJQMFXHo12z,build,4
8519,6rZVy6FIG7lSJQMFXHo12z,throw,4
8520,6rZVy6FIG7lSJQMFXHo12z,day,4
8521,6rZVy6FIG7lSJQMFXHo12z,battle,4
8522,6rZVy6FIG7lSJQMFXHo12z,night,4
8523,6rZVy6FIG7lSJQMFXHo12z,brick,4
8524,6rZVy6FIG7lSJQMFXHo12z,life,4
8525,6rZVy6FIG7lSJQMFXHo12z,free,4
8526,6rZVy6FIG7lSJQMFXHo12z,heartbreak,3
8527,6rZVy6FIG7lSJQMFXHo12z,anthem,3
8528,6rZVy6FIG7lSJQMFXHo12z,sing,3
8529,4d1CG5ei1E2vGbvmgf5KKv,love,52
8530,4d1CG5ei1E2vGbvmgf5KKv,back,9
8531,4d1CG5ei1E2vGbvmgf5KKv,free,5
8532,4d1CG5ei1E2vGbvmgf5KKv,hand,5
8533,4d1CG5ei1E2vGbvmgf5KKv,dark,3
8534,4d1CG5ei1E2vGbvmgf5KKv,alive,3
8535,4d1CG5ei1E2vGbvmgf5KKv,leave,3
8536,4d1CG5ei1E2vGbvmgf5KKv,dead,3
8537,4d1CG5ei1E2vGbvmgf5KKv,glow,2
8538,4d1CG5ei1E2vGbvmgf5KKv,mark,2
8539,4d1CG5ei1E2vGbvmgf5KKv,permanent,2
8540,4d1CG5ei1E2vGbvmgf5KKv,show,1
8541,4d1CG5ei1E2vGbvmgf5KKv,ship,1
8542,4d1CG5ei1E2vGbvmgf5KKv,sink,1
8543,4d1CG5ei1E2vGbvmgf5KKv,grip,1
8544,3wmN11qXGL0HyPojvEE1D9,wish,31
8545,3wmN11qXGL0HyPojvEE1D9,know,8
8546,3wmN11qXGL0HyPojvEE1D9,make,6
8547,3wmN11qXGL0HyPojvEE1D9,mad,6
8548,3wmN11qXGL0HyPojvEE1D9,forget,4
8549,3wmN11qXGL0HyPojvEE1D9,live,4
8550,3wmN11qXGL0HyPojvEE1D9,back,4
8551,3wmN11qXGL0HyPojvEE1D9,long,4
8552,3wmN11qXGL0HyPojvEE1D9,love,4
8553,3wmN11qXGL0HyPojvEE1D9,phone,4
8554,3wmN11qXGL0HyPojvEE1D9,straight,3
8555,3wmN11qXGL0HyPojvEE1D9,window,2
8556,3wmN11qXGL0HyPojvEE1D9,hide,2
8557,3wmN11qXGL0HyPojvEE1D9,run,2
8558,3wmN11qXGL0HyPojvEE1D9,turn,2
8559,0BiqmkasE5FdrChwKfVp8X,goodbye,8
8560,0BiqmkasE5FdrChwKfVp8X,lot,6
8561,0BiqmkasE5FdrChwKfVp8X,live,3
8562,0BiqmkasE5FdrChwKfVp8X,big,3
8563,0BiqmkasE5FdrChwKfVp8X,meet,3
8564,0BiqmkasE5FdrChwKfVp8X,go,3
8565,0BiqmkasE5FdrChwKfVp8X,pine,3
8566,0BiqmkasE5FdrChwKfVp8X,time,3
8567,0BiqmkasE5FdrChwKfVp8X,short,3
8568,0BiqmkasE5FdrChwKfVp8X,sky,3
8569,0BiqmkasE5FdrChwKfVp8X,word,2
8570,0BiqmkasE5FdrChwKfVp8X,single,2
8571,0BiqmkasE5FdrChwKfVp8X,sadness,1
8572,0BiqmkasE5FdrChwKfVp8X,pray,1
8573,0BiqmkasE5FdrChwKfVp8X,low,1
8574,0Jlcvv8IykzHaSmj49uNW8,fun,3
8575,0Jlcvv8IykzHaSmj49uNW8,defense,3
8576,0Jlcvv8IykzHaSmj49uNW8,time,3
8577,0Jlcvv8IykzHaSmj49uNW8,shit,2
8578,0Jlcvv8IykzHaSmj49uNW8,guess,2
8579,0Jlcvv8IykzHaSmj49uNW8,leave,2
8580,0Jlcvv8IykzHaSmj49uNW8,wish,2
8581,0Jlcvv8IykzHaSmj49uNW8,pool,2
8582,0Jlcvv8IykzHaSmj49uNW8,penny,2
8583,0Jlcvv8IykzHaSmj49uNW8,toss,2
8584,0Jlcvv8IykzHaSmj49uNW8,twenty,2
8585,0Jlcvv8IykzHaSmj49uNW8,different,2
8586,0Jlcvv8IykzHaSmj49uNW8,roar,2
8587,0Jlcvv8IykzHaSmj49uNW8,make,2
8588,0Jlcvv8IykzHaSmj49uNW8,great,2
8589,5kiZGSxgqPdv6rbqL9THdd,dance,8
8590,5kiZGSxgqPdv6rbqL9THdd,high,6
8591,5kiZGSxgqPdv6rbqL9THdd,put,6
8592,5kiZGSxgqPdv6rbqL9THdd,infidelity,6
8593,5kiZGSxgqPdv6rbqL9THdd,keep,5
8594,5kiZGSxgqPdv6rbqL9THdd,count,5
8595,5kiZGSxgqPdv6rbqL9THdd,love,4
8596,5kiZGSxgqPdv6rbqL9THdd,dancing,4
8597,5kiZGSxgqPdv6rbqL9THdd,burn,3
8598,5kiZGSxgqPdv6rbqL9THdd,headphone,3
8599,5kiZGSxgqPdv6rbqL9THdd,tonight,3
8600,5kiZGSxgqPdv6rbqL9THdd,truth,3
8601,5kiZGSxgqPdv6rbqL9THdd,bent,3
8602,5kiZGSxgqPdv6rbqL9THdd,fence,3
8603,5kiZGSxgqPdv6rbqL9THdd,record,3
8604,6wAFvJPpTZVirBKGZ4EnMW,glitch,5
8605,6wAFvJPpTZVirBKGZ4EnMW,stitch,3
8606,6wAFvJPpTZVirBKGZ4EnMW,system,3
8607,6wAFvJPpTZVirBKGZ4EnMW,blood,3
8608,6wAFvJPpTZVirBKGZ4EnMW,starry,3
8609,6wAFvJPpTZVirBKGZ4EnMW,night,3
8610,6wAFvJPpTZVirBKGZ4EnMW,sorry,3
8611,6wAFvJPpTZVirBKGZ4EnMW,fastening,3
8612,6wAFvJPpTZVirBKGZ4EnMW,second,3
8613,6wAFvJPpTZVirBKGZ4EnMW,love,2
8614,6wAFvJPpTZVirBKGZ4EnMW,suppose,2
8615,6wAFvJPpTZVirBKGZ4EnMW,break,2
8616,6wAFvJPpTZVirBKGZ4EnMW,slight,1
8617,6wAFvJPpTZVirBKGZ4EnMW,moonlit,1
8618,6wAFvJPpTZVirBKGZ4EnMW,swift,1
8619,3z6XUommYDWPHeFhmhhT6j,love,9
8620,3z6XUommYDWPHeFhmhhT6j,hopin,8
8621,3z6XUommYDWPHeFhmhhT6j,bottle,6
8622,3z6XUommYDWPHeFhmhhT6j,message,5
8623,3z6XUommYDWPHeFhmhhT6j,night,4
8624,3z6XUommYDWPHeFhmhhT6j,sleep,4
8625,3z6XUommYDWPHeFhmhhT6j,reason,3
8626,3z6XUommYDWPHeFhmhhT6j,dream,3
8627,3z6XUommYDWPHeFhmhhT6j,reachin,2
8628,3z6XUommYDWPHeFhmhhT6j,standin,2
8629,3z6XUommYDWPHeFhmhhT6j,make,2
8630,3z6XUommYDWPHeFhmhhT6j,terrify,2
8631,3z6XUommYDWPHeFhmhhT6j,crowd,2
8632,3z6XUommYDWPHeFhmhhT6j,feelin,2
8633,3z6XUommYDWPHeFhmhhT6j,waitin,2
8634,3QF5RsWzK1lCvf2o2cY65P,find,10
8635,3QF5RsWzK1lCvf2o2cY65P,dear,7
8636,3QF5RsWzK1lCvf2o2cY65P,reader,7
8637,3QF5RsWzK1lCvf2o2cY65P,light,5
8638,3QF5RsWzK1lCvf2o2cY65P,guide,5
8639,3QF5RsWzK1lCvf2o2cY65P,fall,4
8640,3QF5RsWzK1lCvf2o2cY65P,advice,4
8641,3QF5RsWzK1lCvf2o2cY65P,darling,2
8642,3QF5RsWzK1lCvf2o2cY65P,know,2
8643,3QF5RsWzK1lCvf2o2cY65P,friend,2
8644,3QF5RsWzK1lCvf2o2cY65P,shine,2
8645,3QF5RsWzK1lCvf2o2cY65P,bright,2
8646,3QF5RsWzK1lCvf2o2cY65P,drink,1
8647,3QF5RsWzK1lCvf2o2cY65P,hand,1
8648,3QF5RsWzK1lCvf2o2cY65P,fourth,1
8649,5OndtwLGA9O6XHFcGm2H7r,wood,38
8650,5OndtwLGA9O6XHFcGm2H7r,clear,37
8651,5OndtwLGA9O6XHFcGm2H7r,remember,8
8652,5OndtwLGA9O6XHFcGm2H7r,fly,3
8653,5OndtwLGA9O6XHFcGm2H7r,fall,2
8654,5OndtwLGA9O6XHFcGm2H7r,decide,2
8655,5OndtwLGA9O6XHFcGm2H7r,discover,2
8656,5OndtwLGA9O6XHFcGm2H7r,back,2
8657,5OndtwLGA9O6XHFcGm2H7r,baby,2
8658,5OndtwLGA9O6XHFcGm2H7r,sun,2
8659,5OndtwLGA9O6XHFcGm2H7r,brake,1
8660,5OndtwLGA9O6XHFcGm2H7r,stitch,1
8661,5OndtwLGA9O6XHFcGm2H7r,room,1
8662,5OndtwLGA9O6XHFcGm2H7r,hit,1
8663,5OndtwLGA9O6XHFcGm2H7r,low,1
8664,4A2LfnduSTsE8u0ecYROxE,light,18
8665,4A2LfnduSTsE8u0ecYROxE,home,17
8666,4A2LfnduSTsE8u0ecYROxE,love,11
8667,4A2LfnduSTsE8u0ecYROxE,feel,6
8668,4A2LfnduSTsE8u0ecYROxE,hear,5
8669,4A2LfnduSTsE8u0ecYROxE,silence,4
8670,4A2LfnduSTsE8u0ecYROxE,fight,2
8671,4A2LfnduSTsE8u0ecYROxE,proof,2
8672,4A2LfnduSTsE8u0ecYROxE,talk,2
8673,4A2LfnduSTsE8u0ecYROxE,round,2
8674,4A2LfnduSTsE8u0ecYROxE,friend,1
8675,4A2LfnduSTsE8u0ecYROxE,pause,1
8676,4A2LfnduSTsE8u0ecYROxE,strange,1
8677,4A2LfnduSTsE8u0ecYROxE,low,1
8678,4A2LfnduSTsE8u0ecYROxE,night,1
8679,1MgV7FIyNxIG7WzMRJV5HC,stay,4
8680,1MgV7FIyNxIG7WzMRJV5HC,wish,4
8681,1MgV7FIyNxIG7WzMRJV5HC,tear,3
8682,1MgV7FIyNxIG7WzMRJV5HC,cursing,3
8683,1MgV7FIyNxIG7WzMRJV5HC,grace,3
8684,1MgV7FIyNxIG7WzMRJV5HC,gather,2
8685,1MgV7FIyNxIG7WzMRJV5HC,give,2
8686,1MgV7FIyNxIG7WzMRJV5HC,wake,2
8687,1MgV7FIyNxIG7WzMRJV5HC,kill,2
8688,1MgV7FIyNxIG7WzMRJV5HC,love,2
8689,1MgV7FIyNxIG7WzMRJV5HC,dead,2
8690,1MgV7FIyNxIG7WzMRJV5HC,make,2
8691,1MgV7FIyNxIG7WzMRJV5HC,day,2
8692,1MgV7FIyNxIG7WzMRJV5HC,fear,1
8693,1MgV7FIyNxIG7WzMRJV5HC,hear,1
8694,1q3RiD1tIWUpGsNFADMlvl,remember,9
8695,1q3RiD1tIWUpGsNFADMlvl,lose,3
8696,1q3RiD1tIWUpGsNFADMlvl,long,3
8697,1q3RiD1tIWUpGsNFADMlvl,bout,2
8698,1q3RiD1tIWUpGsNFADMlvl,wind,2
8699,1q3RiD1tIWUpGsNFADMlvl,run,2
8700,1q3RiD1tIWUpGsNFADMlvl,forget,2
8701,1q3RiD1tIWUpGsNFADMlvl,day,2
8702,1q3RiD1tIWUpGsNFADMlvl,piece,2
8703,1q3RiD1tIWUpGsNFADMlvl,stair,2
8704,1q3RiD1tIWUpGsNFADMlvl,walk,2
8705,1q3RiD1tIWUpGsNFADMlvl,hair,2
8706,1q3RiD1tIWUpGsNFADMlvl,night,2
8707,1q3RiD1tIWUpGsNFADMlvl,home,2
8708,1q3RiD1tIWUpGsNFADMlvl,leave,2
8709,12M5uqx0ZuwkpLp5rJim1a,walk,16
8710,12M5uqx0ZuwkpLp5rJim1a,street,11
8711,12M5uqx0ZuwkpLp5rJim1a,baby,6
8712,12M5uqx0ZuwkpLp5rJim1a,scream,5
8713,12M5uqx0ZuwkpLp5rJim1a,city,5
8714,12M5uqx0ZuwkpLp5rJim1a,away,3
8715,12M5uqx0ZuwkpLp5rJim1a,terrify,3
8716,12M5uqx0ZuwkpLp5rJim1a,mystify,3
8717,12M5uqx0ZuwkpLp5rJim1a,end,3
8718,12M5uqx0ZuwkpLp5rJim1a,hope,3
8719,12M5uqx0ZuwkpLp5rJim1a,heartbreak,2
8720,12M5uqx0ZuwkpLp5rJim1a,lead,2
8721,12M5uqx0ZuwkpLp5rJim1a,mend,2
8722,12M5uqx0ZuwkpLp5rJim1a,time,2
8723,12M5uqx0ZuwkpLp5rJim1a,hand,2
8724,6VsvKPJ4xjVNKpI8VVZ3SV,time,6
8725,6VsvKPJ4xjVNKpI8VVZ3SV,tie,4
8726,6VsvKPJ4xjVNKpI8VVZ3SV,string,4
8727,6VsvKPJ4xjVNKpI8VVZ3SV,invisible,3
8728,6VsvKPJ4xjVNKpI8VVZ3SV,give,3
8729,6VsvKPJ4xjVNKpI8VVZ3SV,pretty,3
8730,6VsvKPJ4xjVNKpI8VVZ3SV,clue,2
8731,6VsvKPJ4xjVNKpI8VVZ3SV,park,2
8732,6VsvKPJ4xjVNKpI8VVZ3SV,baby,2
8733,6VsvKPJ4xjVNKpI8VVZ3SV,trip,2
8734,6VsvKPJ4xjVNKpI8VVZ3SV,gold,2
8735,6VsvKPJ4xjVNKpI8VVZ3SV,axe,1
8736,6VsvKPJ4xjVNKpI8VVZ3SV,steel,1
8737,6VsvKPJ4xjVNKpI8VVZ3SV,cold,1
8738,6VsvKPJ4xjVNKpI8VVZ3SV,thread,1
8739,1gWRnZ52AK1ZUvpjjTteKf,wish,5
8740,1gWRnZ52AK1ZUvpjjTteKf,feel,4
8741,1gWRnZ52AK1ZUvpjjTteKf,hand,4
8742,1gWRnZ52AK1ZUvpjjTteKf,back,4
8743,1gWRnZ52AK1ZUvpjjTteKf,night,4
8744,1gWRnZ52AK1ZUvpjjTteKf,goodbye,3
8745,1gWRnZ52AK1ZUvpjjTteKf,middle,3
8746,1gWRnZ52AK1ZUvpjjTteKf,run,2
8747,1gWRnZ52AK1ZUvpjjTteKf,probably,2
8748,1gWRnZ52AK1ZUvpjjTteKf,ticket,1
8749,1gWRnZ52AK1ZUvpjjTteKf,low,1
8750,1gWRnZ52AK1ZUvpjjTteKf,hear,1
8751,1gWRnZ52AK1ZUvpjjTteKf,talk,1
8752,1gWRnZ52AK1ZUvpjjTteKf,push,1
8753,1gWRnZ52AK1ZUvpjjTteKf,love,1
8754,7dW84mWkdWE5a6lFWxJCBG,call,8
8755,7dW84mWkdWE5a6lFWxJCBG,real,5
8756,7dW84mWkdWE5a6lFWxJCBG,hometown,4
8757,7dW84mWkdWE5a6lFWxJCBG,lead,4
8758,7dW84mWkdWE5a6lFWxJCBG,write,4
8759,7dW84mWkdWE5a6lFWxJCBG,season,4
8760,7dW84mWkdWE5a6lFWxJCBG,weekend,4
8761,7dW84mWkdWE5a6lFWxJCBG,time,3
8762,7dW84mWkdWE5a6lFWxJCBG,babe,3
8763,7dW84mWkdWE5a6lFWxJCBG,smile,3
8764,7dW84mWkdWE5a6lFWxJCBG,leave,3
8765,7dW84mWkdWE5a6lFWxJCBG,fly,2
8766,7dW84mWkdWE5a6lFWxJCBG,mud,2
8767,7dW84mWkdWE5a6lFWxJCBG,truck,2
8768,7dW84mWkdWE5a6lFWxJCBG,tire,2
8769,1SymEzIT3H8UZfibCs3TYi,love,4
8770,1SymEzIT3H8UZfibCs3TYi,lose,4
8771,1SymEzIT3H8UZfibCs3TYi,afterglow,3
8772,1SymEzIT3H8UZfibCs3TYi,meet,3
8773,1SymEzIT3H8UZfibCs3TYi,sorry,3
8774,1SymEzIT3H8UZfibCs3TYi,mean,3
8775,1SymEzIT3H8UZfibCs3TYi,burn,3
8776,1SymEzIT3H8UZfibCs3TYi,head,3
8777,1SymEzIT3H8UZfibCs3TYi,break,3
8778,1SymEzIT3H8UZfibCs3TYi,low,2
8779,1SymEzIT3H8UZfibCs3TYi,blow,2
8780,1SymEzIT3H8UZfibCs3TYi,fight,2
8781,1SymEzIT3H8UZfibCs3TYi,siren,1
8782,1SymEzIT3H8UZfibCs3TYi,liveget,1
8783,1SymEzIT3H8UZfibCs3TYi,ticket,1
8784,4svZDCRz4cJoneBpjpx8DJ,feel,17
8785,4svZDCRz4cJoneBpjpx8DJ,light,14
8786,4svZDCRz4cJoneBpjpx8DJ,somethin,7
8787,4svZDCRz4cJoneBpjpx8DJ,fun,4
8788,4svZDCRz4cJoneBpjpx8DJ,comin,3
8789,4svZDCRz4cJoneBpjpx8DJ,world,3
8790,4svZDCRz4cJoneBpjpx8DJ,flame,2
8791,4svZDCRz4cJoneBpjpx8DJ,witch,2
8792,4svZDCRz4cJoneBpjpx8DJ,burn,2
8793,4svZDCRz4cJoneBpjpx8DJ,leave,2
8794,4svZDCRz4cJoneBpjpx8DJ,owe,2
8795,4svZDCRz4cJoneBpjpx8DJ,skin,2
8796,4svZDCRz4cJoneBpjpx8DJ,trust,2
8797,4svZDCRz4cJoneBpjpx8DJ,love,2
8798,4svZDCRz4cJoneBpjpx8DJ,work,2
8799,7DlZH8EiVDgQXNoj3dnyZC,bitch,15
8800,7DlZH8EiVDgQXNoj3dnyZC,put,7
8801,7DlZH8EiVDgQXNoj3dnyZC,rebel,6
8802,7DlZH8EiVDgQXNoj3dnyZC,settle,6
8803,7DlZH8EiVDgQXNoj3dnyZC,famous,6
8804,7DlZH8EiVDgQXNoj3dnyZC,instead,6
8805,7DlZH8EiVDgQXNoj3dnyZC,head,6
8806,7DlZH8EiVDgQXNoj3dnyZC,paint,6
8807,7DlZH8EiVDgQXNoj3dnyZC,town,6
8808,7DlZH8EiVDgQXNoj3dnyZC,lil,6
8809,7DlZH8EiVDgQXNoj3dnyZC,foot,6
8810,7DlZH8EiVDgQXNoj3dnyZC,pedal,6
8811,7DlZH8EiVDgQXNoj3dnyZC,lot,6
8812,7DlZH8EiVDgQXNoj3dnyZC,walk,3
8813,7DlZH8EiVDgQXNoj3dnyZC,time,3
8814,0cVyQfDyRnMJ0V3rjjdlU3,lil,12
8815,0cVyQfDyRnMJ0V3rjjdlU3,girl,11
8816,0cVyQfDyRnMJ0V3rjjdlU3,find,6
8817,0cVyQfDyRnMJ0V3rjjdlU3,somethin,6
8818,0cVyQfDyRnMJ0V3rjjdlU3,fresh,6
8819,0cVyQfDyRnMJ0V3rjjdlU3,shootin,3
8820,0cVyQfDyRnMJ0V3rjjdlU3,shoot,3
8821,0cVyQfDyRnMJ0V3rjjdlU3,hoot,3
8822,0cVyQfDyRnMJ0V3rjjdlU3,give,3
8823,0cVyQfDyRnMJ0V3rjjdlU3,baby,3
8824,0cVyQfDyRnMJ0V3rjjdlU3,love,2
8825,0cVyQfDyRnMJ0V3rjjdlU3,front,2
8826,0cVyQfDyRnMJ0V3rjjdlU3,back,2
8827,0cVyQfDyRnMJ0V3rjjdlU3,boo,2
8828,0cVyQfDyRnMJ0V3rjjdlU3,wrong,2
8829,7iQXYTyuG13aoeHxGG28Nh,prend,2
8830,7iQXYTyuG13aoeHxGG28Nh,mismo,2
8831,7iQXYTyuG13aoeHxGG28Nh,baby,2
8832,7iQXYTyuG13aoeHxGG28Nh,proba,2
8833,7iQXYTyuG13aoeHxGG28Nh,bunny,1
8834,7iQXYTyuG13aoeHxGG28Nh,vida,1
8835,7iQXYTyuG13aoeHxGG28Nh,beb,1
8836,7iQXYTyuG13aoeHxGG28Nh,triste,1
8837,7iQXYTyuG13aoeHxGG28Nh,hall,1
8838,7iQXYTyuG13aoeHxGG28Nh,mejor,1
8839,7iQXYTyuG13aoeHxGG28Nh,chimba,1
8840,7iQXYTyuG13aoeHxGG28Nh,fine,1
8841,7iQXYTyuG13aoeHxGG28Nh,perrear,1
8842,7iQXYTyuG13aoeHxGG28Nh,ferxxo,1
8843,7iQXYTyuG13aoeHxGG28Nh,aqu,1
